Year,Country,CountryCode,ParentCountry,ParentCountryCode,Sex,SexCode,SuicideRate,SuicideRateLower,SuicideRateUpper
2001,Singapore,SGP,Western Pacific,WPR,Both sexes,BTSX,10.57,8.92,12.35
2001,Comoros,COM,Africa,AFR,Both sexes,BTSX,10.63,5.44,18.82
2001,Panama,PAN,Americas,AMR,Male,MLE,10.64,8.72,12.8
2001,Israel,ISR,Europe,EUR,Male,MLE,10.64,9.14,12.31
2001,Morocco,MAR,Eastern Mediterranean,EMR,Both sexes,BTSX,10.75,4.9,19.99
2001,Romania,ROU,Europe,EUR,Both sexes,BTSX,10.76,9.44,17.64
2001,Georgia,GEO,Europe,EUR,Male,MLE,10.81,8.36,13.82
2001,Ethiopia,ETH,Africa,AFR,Female,FMLE,10.82,7.81,14.62
2001,Haiti,HTI,Americas,AMR,Female,FMLE,10.85,6.12,17.4
2001,Canada,CAN,Americas,AMR,Both sexes,BTSX,10.86,9.73,12.06
2001,Namibia,NAM,Africa,AFR,Female,FMLE,10.92,6.09,17.63
2001,Kiribati,KIR,Western Pacific,WPR,Female,FMLE,10.94,6.72,16.78
2001,Laos,LAO,Western Pacific,WPR,Male,MLE,10.96,6.06,17.66
2001,Portugal,PRT,Europe,EUR,Male,MLE,10.97,9.34,27.58
2001,St. Vincent and the Grenadines,VCT,Americas,AMR,Male,MLE,11.0,8.31,14.24
2001,Netherlands,NLD,Europe,EUR,Male,MLE,11.12,9.82,12.49
2001,Germany,DEU,Europe,EUR,Both sexes,BTSX,11.12,9.85,16.89
2001,Australia,AUS,Western Pacific,WPR,Both sexes,BTSX,11.19,10.01,12.45
2001,Pakistan,PAK,Eastern Mediterranean,EMR,Both sexes,BTSX,11.2,5.41,19.79
2001,Gambia,GMB,Africa,AFR,Both sexes,BTSX,11.33,5.97,19.31
2001,Bolivia,BOL,Americas,AMR,Male,MLE,11.33,6.65,17.34
2001,Fiji,FJI,Western Pacific,WPR,Both sexes,BTSX,11.36,7.86,15.86
2001,Venezuela,VEN,Americas,AMR,Male,MLE,11.47,9.71,20.61
2001,Kazakhstan,KAZ,Europe,EUR,Female,FMLE,11.52,9.86,13.38
2001,South Sudan,SSD,Africa,AFR,Male,MLE,11.65,6.29,19.56
2001,Djibouti,DJI,Eastern Mediterranean,EMR,Both sexes,BTSX,11.71,5.91,20.21
2001,Uzbekistan,UZB,Europe,EUR,Both sexes,BTSX,11.73,10.0,13.64
2001,El Salvador,SLV,Americas,AMR,Male,MLE,11.73,9.12,15.41
2001,North Korea,PRK,South-East Asia,SEAR,Male,MLE,11.8,6.74,19.62
2001,Macedonia,MKD,Europe,EUR,Both sexes,BTSX,11.87,9.03,16.15
2001,South Africa,ZAF,Africa,AFR,Female,FMLE,11.92,8.1,15.88
2001,United Kingdom,GBR,Europe,EUR,Male,MLE,11.95,11.52,12.35
2001,Slovakia,SVK,Europe,EUR,Both sexes,BTSX,12.34,9.69,15.16
2001,Denmark,DNK,Europe,EUR,Both sexes,BTSX,12.35,10.63,14.23
2001,Haiti,HTI,Americas,AMR,Both sexes,BTSX,12.36,6.52,19.86
2001,Congo Republic,COG,Africa,AFR,Female,FMLE,12.4,6.9,20.23
2001,Iceland,ISL,Europe,EUR,Both sexes,BTSX,12.44,9.93,15.29
2001,Ireland,IRL,Europe,EUR,Both sexes,BTSX,12.47,10.86,14.21
2001,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Female,FMLE,12.5,7.42,19.21
2001,China,CHN,Western Pacific,WPR,Female,FMLE,12.56,10.99,14.38
2001,Suriname,SUR,Americas,AMR,Female,FMLE,12.62,8.77,17.43
2001,Sweden,SWE,Europe,EUR,Both sexes,BTSX,12.76,11.39,14.21
2001,Rwanda,RWA,Africa,AFR,Female,FMLE,12.77,7.35,21.16
2001,Bahrain,BHR,Eastern Mediterranean,EMR,Male,MLE,12.84,8.78,17.89
2001,Niger,NER,Africa,AFR,Male,MLE,12.97,6.57,23.09
2001,Zimbabwe,ZWE,Africa,AFR,Female,FMLE,13.02,6.57,22.31
2001,Lithuania,LTU,Europe,EUR,Female,FMLE,13.04,11.03,15.15
2001,Burundi,BDI,Africa,AFR,Female,FMLE,13.04,7.44,21.2
2001,Russia,RUS,Europe,EUR,Female,FMLE,13.11,12.66,13.51
2001,Bulgaria,BGR,Europe,EUR,Both sexes,BTSX,13.16,11.26,15.29
2001,Norway,NOR,Europe,EUR,Both sexes,BTSX,13.17,12.33,14.05
2001,Uruguay,URY,Americas,AMR,Both sexes,BTSX,13.23,11.29,15.35
2001,Czech Republic,CZE,Europe,EUR,Both sexes,BTSX,13.23,11.65,14.97
2001,China,CHN,Western Pacific,WPR,Both sexes,BTSX,13.34,10.38,15.47
2001,Zambia,ZMB,Africa,AFR,Female,FMLE,13.38,7.82,21.27
2001,Luxembourg,LUX,Europe,EUR,Both sexes,BTSX,13.52,10.72,16.74
2001,New Zealand,NZL,Western Pacific,WPR,Both sexes,BTSX,13.52,11.95,15.19
2001,Singapore,SGP,Western Pacific,WPR,Male,MLE,13.55,11.51,15.77
2001,Mauritius,MUS,Africa,AFR,Male,MLE,13.65,11.21,16.41
2001,Bosnia and Herzegovina,BIH,Europe,EUR,Male,MLE,13.66,9.28,19.22
2001,Cuba,CUB,Americas,AMR,Both sexes,BTSX,13.72,12.01,15.58
2001,Central African Republic,CAF,Africa,AFR,Female,FMLE,13.72,7.31,23.01
2001,Guinea,GIN,Africa,AFR,Male,MLE,13.82,7.65,23.12
2001,Nigeria,NGA,Africa,AFR,Male,MLE,13.89,8.03,22.91
2001,Morocco,MAR,Eastern Mediterranean,EMR,Male,MLE,13.92,6.0,25.15
2001,Belize,BLZ,Americas,AMR,Male,MLE,13.93,10.61,17.76
2001,Senegal,SEN,Africa,AFR,Both sexes,BTSX,13.93,8.9,20.64
2001,Comoros,COM,Africa,AFR,Male,MLE,14.06,6.94,26.14
2001,Guatemala,GTM,Americas,AMR,Both sexes,BTSX,14.09,10.88,17.83
2001,Tanzania,TZA,Africa,AFR,Both sexes,BTSX,14.21,9.41,20.81
2001,Haiti,HTI,Americas,AMR,Male,MLE,14.25,7.07,22.89
2001,China,CHN,Western Pacific,WPR,Male,MLE,14.33,9.85,16.8
2001,DR Congo,COD,Africa,AFR,Both sexes,BTSX,14.37,8.96,21.74
2001,St. Lucia,LCA,Americas,AMR,Male,MLE,14.66,11.16,18.94
2001,Kenya,KEN,Africa,AFR,Both sexes,BTSX,14.69,10.75,19.97
2001,Turkmenistan,TKM,Europe,EUR,Both sexes,BTSX,14.69,12.39,17.31
2001,Austria,AUT,Europe,EUR,Both sexes,BTSX,14.69,12.96,16.56
2001,Sierra Leone,SLE,Africa,AFR,Male,MLE,14.74,7.74,24.65
2001,South Korea,KOR,Western Pacific,WPR,Both sexes,BTSX,14.78,11.41,26.5
2001,Benin,BEN,Africa,AFR,Both sexes,BTSX,14.83,9.13,22.77
2001,Fiji,FJI,Western Pacific,WPR,Male,MLE,14.99,10.48,20.84
2001,Switzerland,CHE,Europe,EUR,Both sexes,BTSX,15.03,13.21,16.91
2001,Thailand,THA,South-East Asia,SEAR,Male,MLE,15.18,9.95,21.43
2001,Madagascar,MDG,Africa,AFR,Male,MLE,15.22,9.56,23.28
2001,Poland,POL,Europe,EUR,Both sexes,BTSX,15.29,14.56,16.02
2001,Croatia,HRV,Europe,EUR,Both sexes,BTSX,15.33,13.25,30.16
2001,Lesotho,LSO,Africa,AFR,Female,FMLE,15.36,6.43,33.85
2001,France,FRA,Europe,EUR,Both sexes,BTSX,15.37,13.65,17.19
2001,Guyana,GUY,Americas,AMR,Female,FMLE,15.5,10.87,51.03
2001,Gambia,GMB,Africa,AFR,Male,MLE,15.58,7.83,27.49
2001,Chad,TCD,Africa,AFR,Both sexes,BTSX,15.78,8.89,25.89
2001,Trinidad and Tobago,TTO,Americas,AMR,Both sexes,BTSX,16.05,13.18,19.27
2001,Samoa,WSM,Western Pacific,WPR,Both sexes,BTSX,16.17,9.33,25.53
2001,Pakistan,PAK,Eastern Mediterranean,EMR,Male,MLE,16.21,6.86,30.02
2001,Burkina Faso,BFA,Africa,AFR,Both sexes,BTSX,16.38,10.34,24.63
2001,Kyrgyz Republic,KGZ,Europe,EUR,Both sexes,BTSX,16.4,13.87,19.32
2001,Somalia,SOM,Eastern Mediterranean,EMR,Both sexes,BTSX,16.52,7.71,29.44
2001,Djibouti,DJI,Eastern Mediterranean,EMR,Male,MLE,16.58,8.08,28.96
2001,Canada,CAN,Americas,AMR,Male,MLE,16.82,15.19,18.55
2001,India,IND,South-East Asia,SEAR,Female,FMLE,16.85,14.35,19.51
2001,United States,USA,Americas,AMR,Male,MLE,16.93,16.39,24.51
2001,Solomon Islands,SLB,Western Pacific,WPR,Both sexes,BTSX,17.05,7.49,27.59
2001,Guinea-Bissau,GNB,Africa,AFR,Both sexes,BTSX,17.16,9.4,27.55
2001,Angola,AGO,Africa,AFR,Both sexes,BTSX,17.46,10.58,26.75
2001,Japan,JPN,Western Pacific,WPR,Both sexes,BTSX,17.46,16.84,20.41
2001,Ethiopia,ETH,Africa,AFR,Both sexes,BTSX,17.51,12.43,23.98
2001,Germany,DEU,Europe,EUR,Male,MLE,17.58,15.65,28.28
2001,Argentina,ARG,Americas,AMR,Male,MLE,17.59,15.16,20.22
2001,Equatorial Guinea,GNQ,Africa,AFR,Both sexes,BTSX,17.63,10.27,27.93
2001,Australia,AUS,Western Pacific,WPR,Male,MLE,17.63,15.9,19.5
2001,Moldova,MDA,Europe,EUR,Both sexes,BTSX,17.68,15.1,20.59
2001,Montenegro,MNE,Europe,EUR,Both sexes,BTSX,17.69,13.35,23.26
2001,Togo,TGO,Africa,AFR,Both sexes,BTSX,17.74,10.69,27.37
2001,Serbia,SRB,Europe,EUR,Both sexes,BTSX,17.77,13.95,21.86
2001,Malawi,MWI,Africa,AFR,Both sexes,BTSX,17.92,11.46,26.35
2001,Cabo Verde,CPV,Africa,AFR,Both sexes,BTSX,18.03,11.14,26.86
2001,Denmark,DNK,Europe,EUR,Male,MLE,18.04,15.72,20.59
2001,Seychelles,SYC,Africa,AFR,Male,MLE,18.07,12.13,24.89
2001,Sweden,SWE,Europe,EUR,Male,MLE,18.14,16.31,20.05
2001,Gabon,GAB,Africa,AFR,Both sexes,BTSX,18.31,10.83,28.2
2001,Belgium,BEL,Europe,EUR,Both sexes,BTSX,18.45,16.41,28.53
2001,Chile,CHL,Americas,AMR,Male,MLE,18.51,16.27,20.89
2001,Ghana,GHA,Africa,AFR,Male,MLE,18.56,12.42,26.88
2001,Nepal,NPL,South-East Asia,SEAR,Male,MLE,18.59,11.12,27.04
2001,India,IND,South-East Asia,SEAR,Both sexes,BTSX,18.68,14.69,21.81
2001,Romania,ROU,Europe,EUR,Male,MLE,18.84,16.62,31.87
2001,Iceland,ISL,Europe,EUR,Male,MLE,18.9,15.24,22.99
2001,Uzbekistan,UZB,Europe,EUR,Male,MLE,18.91,16.2,21.84
2001,Cameroon,CMR,Africa,AFR,Both sexes,BTSX,19.43,11.84,29.52
2001,Zimbabwe,ZWE,Africa,AFR,Both sexes,BTSX,19.53,10.23,30.75
2001,Norway,NOR,Europe,EUR,Male,MLE,19.82,18.65,21.07
2001,Macedonia,MKD,Europe,EUR,Male,MLE,19.83,15.09,27.24
2001,Jamaica,JAM,Americas,AMR,Both sexes,BTSX,2.01,1.52,2.58
2001,Brazil,BRA,Americas,AMR,Female,FMLE,2.02,1.84,2.17
2001,Solomon Islands,SLB,Western Pacific,WPR,Female,FMLE,2.03,1.14,3.31
2001,Indonesia,IDN,South-East Asia,SEAR,Female,FMLE,2.03,1.59,2.55
2001,Maldives,MDV,South-East Asia,SEAR,Female,FMLE,2.08,1.24,3.3
2001,Peru,PER,Americas,AMR,Female,FMLE,2.13,1.5,2.93
2001,Georgia,GEO,Europe,EUR,Female,FMLE,2.19,1.57,2.97
2001,Lebanon,LBN,Eastern Mediterranean,EMR,Female,FMLE,2.27,1.31,3.56
2001,Israel,ISR,Europe,EUR,Female,FMLE,2.3,1.84,2.85
2001,Jordan,JOR,Eastern Mediterranean,EMR,Female,FMLE,2.33,1.59,3.32
2001,Brunei Darussalam,BRN,Western Pacific,WPR,Male,MLE,2.35,1.66,3.53
2001,Sao Tome and Principe,STP,Africa,AFR,Both sexes,BTSX,2.37,1.34,3.74
2001,Colombia,COL,Americas,AMR,Female,FMLE,2.45,2.07,2.87
2001,Paraguay,PRY,Americas,AMR,Female,FMLE,2.47,1.81,3.29
2001,Myanmar,MMR,South-East Asia,SEAR,Female,FMLE,2.49,1.43,4.09
2001,Belize,BLZ,Americas,AMR,Female,FMLE,2.51,1.86,3.3
2001,Italy,ITA,Europe,EUR,Female,FMLE,2.51,2.33,2.68
2001,Greece,GRC,Europe,EUR,Both sexes,BTSX,2.52,2.11,2.99
2001,Qatar,QAT,Eastern Mediterranean,EMR,Female,FMLE,2.53,1.54,3.89
2001,Tunisia,TUN,Eastern Mediterranean,EMR,Female,FMLE,2.61,1.39,4.3
2001,Nepal,NPL,South-East Asia,SEAR,Female,FMLE,2.63,1.59,4.12
2001,Egypt,EGY,Eastern Mediterranean,EMR,Female,FMLE,2.72,1.46,4.45
2001,Bahamas,BHS,Americas,AMR,Both sexes,BTSX,2.73,2.01,3.62
2001,Kuwait,KWT,Eastern Mediterranean,EMR,Both sexes,BTSX,2.73,2.12,3.43
2001,Cyprus,CYP,Europe,EUR,Male,MLE,2.75,1.88,4.13
2001,Portugal,PRT,Europe,EUR,Female,FMLE,2.76,2.28,3.31
2001,Barbados,BRB,Americas,AMR,Male,MLE,2.77,2.07,3.62
2001,Spain,ESP,Europe,EUR,Female,FMLE,2.78,2.38,3.21
2001,Tajikistan,TJK,Europe,EUR,Female,FMLE,2.89,2.03,3.98
2001,Malaysia,MYS,Western Pacific,WPR,Female,FMLE,2.9,2.09,3.92
2001,Lebanon,LBN,Eastern Mediterranean,EMR,Both sexes,BTSX,2.91,1.61,4.94
2001,Chile,CHL,Americas,AMR,Female,FMLE,2.91,2.44,3.42
2001,Philippines,PHL,Western Pacific,WPR,Male,MLE,2.92,2.32,3.76
2001,Albania,ALB,Europe,EUR,Female,FMLE,2.96,2.27,3.75
2001,Honduras,HND,Americas,AMR,Both sexes,BTSX,2.99,1.65,5.72
2001,Botswana,BWA,Africa,AFR,Female,FMLE,20.22,7.03,40.86
2001,Cuba,CUB,Americas,AMR,Male,MLE,20.29,17.88,22.89
2001,India,IND,South-East Asia,SEAR,Male,MLE,20.58,15.11,24.18
2001,Luxembourg,LUX,Europe,EUR,Male,MLE,20.74,16.58,25.44
2001,Mozambique,MOZ,Africa,AFR,Both sexes,BTSX,20.79,13.07,31.16
2001,Ireland,IRL,Europe,EUR,Male,MLE,20.8,18.36,23.42
2001,Bulgaria,BGR,Europe,EUR,Male,MLE,20.82,17.94,24.05
2001,New Zealand,NZL,Western Pacific,WPR,Male,MLE,20.92,18.76,23.21
2001,Uganda,UGA,Africa,AFR,Both sexes,BTSX,21.06,12.29,34.68
2001,Finland,FIN,Europe,EUR,Both sexes,BTSX,21.19,18.85,23.64
2001,Burundi,BDI,Africa,AFR,Both sexes,BTSX,21.64,12.93,33.82
2001,Slovakia,SVK,Europe,EUR,Male,MLE,21.82,17.06,26.96
2001,Uruguay,URY,Americas,AMR,Male,MLE,21.82,18.89,25.02
2001,Congo Republic,COG,Africa,AFR,Both sexes,BTSX,21.87,12.61,34.29
2001,South Korea,KOR,Western Pacific,WPR,Male,MLE,21.98,15.76,34.56
2001,Switzerland,CHE,Europe,EUR,Male,MLE,22.25,19.74,24.81
2001,Sri Lanka,LKA,South-East Asia,SEAR,Both sexes,BTSX,22.38,18.26,37.68
2001,Tanzania,TZA,Africa,AFR,Male,MLE,22.45,15.21,32.38
2001,Eritrea,ERI,Africa,AFR,Both sexes,BTSX,22.48,12.27,36.65
2001,Czech Republic,CZE,Europe,EUR,Male,MLE,22.64,20.09,25.43
2001,Zambia,ZMB,Africa,AFR,Both sexes,BTSX,22.69,14.05,34.8
2001,Senegal,SEN,Africa,AFR,Male,MLE,22.76,14.72,33.37
2001,Vanuatu,VUT,Western Pacific,WPR,Both sexes,BTSX,22.78,12.3,36.34
2001,Cote d'Ivoire,CIV,Africa,AFR,Both sexes,BTSX,22.93,14.22,34.9
2001,Rwanda,RWA,Africa,AFR,Both sexes,BTSX,22.95,13.79,35.68
2001,Austria,AUT,Europe,EUR,Male,MLE,23.02,20.49,25.74
2001,Kenya,KEN,Africa,AFR,Male,MLE,23.15,16.71,32.28
2001,Eswatini,SWZ,Africa,AFR,Female,FMLE,23.25,11.39,41.42
2001,France,FRA,Europe,EUR,Male,MLE,23.45,20.95,26.11
2001,Mongolia,MNG,Western Pacific,WPR,Both sexes,BTSX,23.71,14.52,36.25
2001,Hungary,HUN,Europe,EUR,Both sexes,BTSX,23.76,21.08,26.65
2001,Benin,BEN,Africa,AFR,Male,MLE,23.85,14.85,36.11
2001,Samoa,WSM,Western Pacific,WPR,Male,MLE,23.87,13.89,37.53
2001,Ethiopia,ETH,Africa,AFR,Male,MLE,24.51,17.27,33.78
2001,DR Congo,COD,Africa,AFR,Male,MLE,24.53,15.49,36.73
2001,Slovenia,SVN,Europe,EUR,Both sexes,BTSX,24.62,21.36,28.1
2001,Chad,TCD,Africa,AFR,Male,MLE,24.85,14.29,38.91
2001,Turkmenistan,TKM,Europe,EUR,Male,MLE,25.06,21.34,29.26
2001,Guatemala,GTM,Americas,AMR,Male,MLE,25.08,19.47,31.64
2001,Croatia,HRV,Europe,EUR,Male,MLE,25.32,22.06,53.36
2001,Somalia,SOM,Eastern Mediterranean,EMR,Male,MLE,25.84,11.72,46.36
2001,Japan,JPN,Western Pacific,WPR,Male,MLE,25.87,25.13,31.26
2001,Trinidad and Tobago,TTO,Americas,AMR,Male,MLE,26.08,21.68,30.97
2001,Estonia,EST,Europe,EUR,Both sexes,BTSX,26.14,22.22,30.57
2001,Namibia,NAM,Africa,AFR,Both sexes,BTSX,26.74,16.14,40.87
2001,Burkina Faso,BFA,Africa,AFR,Male,MLE,26.78,17.09,40.12
2001,Montenegro,MNE,Europe,EUR,Male,MLE,26.78,20.28,35.33
2001,South Africa,ZAF,Africa,AFR,Both sexes,BTSX,26.92,18.98,34.06
2001,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Both sexes,BTSX,27.26,15.55,40.9
2001,Poland,POL,Europe,EUR,Male,MLE,27.34,26.1,28.58
2001,Latvia,LVA,Europe,EUR,Both sexes,BTSX,27.51,23.7,31.58
2001,Suriname,SUR,Americas,AMR,Both sexes,BTSX,27.55,20.19,36.86
2001,Togo,TGO,Africa,AFR,Male,MLE,27.75,16.99,41.93
2001,Equatorial Guinea,GNQ,Africa,AFR,Male,MLE,27.89,16.62,43.3
2001,Serbia,SRB,Europe,EUR,Male,MLE,27.93,21.19,34.73
2001,Belgium,BEL,Europe,EUR,Male,MLE,27.93,25.02,46.52
2001,Guinea-Bissau,GNB,Africa,AFR,Male,MLE,28.17,15.03,45.31
2001,Zimbabwe,ZWE,Africa,AFR,Male,MLE,28.55,15.11,42.78
2001,Kyrgyz Republic,KGZ,Europe,EUR,Male,MLE,28.78,24.54,33.61
2001,Angola,AGO,Africa,AFR,Male,MLE,29.8,18.19,45.14
2001,Malawi,MWI,Africa,AFR,Male,MLE,29.95,19.52,43.29
2001,Syria,SYR,Eastern Mediterranean,EMR,Male,MLE,3.02,2.13,4.19
2001,Papua New Guinea,PNG,Western Pacific,WPR,Both sexes,BTSX,3.03,1.7,5.41
2001,Bahrain,BHR,Eastern Mediterranean,EMR,Female,FMLE,3.06,2.17,4.16
2001,Armenia,ARM,Europe,EUR,Both sexes,BTSX,3.07,2.42,3.87
2001,Romania,ROU,Europe,EUR,Female,FMLE,3.08,2.63,3.6
2001,Ghana,GHA,Africa,AFR,Female,FMLE,3.1,1.96,4.63
2001,Peru,PER,Americas,AMR,Both sexes,BTSX,3.18,2.1,4.33
2001,Jamaica,JAM,Americas,AMR,Male,MLE,3.19,2.44,4.07
2001,Libya,LBY,Eastern Mediterranean,EMR,Female,FMLE,3.21,1.83,5.04
2001,United Kingdom,GBR,Europe,EUR,Female,FMLE,3.22,3.08,3.36
2001,Nicaragua,NIC,Americas,AMR,Female,FMLE,3.32,2.56,4.23
2001,Bangladesh,BGD,South-East Asia,SEAR,Female,FMLE,3.34,2.26,4.76
2001,Jordan,JOR,Eastern Mediterranean,EMR,Both sexes,BTSX,3.37,2.23,4.91
2001,Sao Tome and Principe,STP,Africa,AFR,Male,MLE,3.4,1.86,5.37
2001,Iraq,IRQ,Eastern Mediterranean,EMR,Female,FMLE,3.4,1.96,5.49
2001,Algeria,DZA,Africa,AFR,Female,FMLE,3.42,1.82,5.63
2001,Paraguay,PRY,Americas,AMR,Both sexes,BTSX,3.48,2.29,4.65
2001,Timor-Leste,TLS,South-East Asia,SEAR,Female,FMLE,3.51,1.46,5.88
2001,Kuwait,KWT,Eastern Mediterranean,EMR,Male,MLE,3.54,2.77,4.42
2001,Bosnia and Herzegovina,BIH,Europe,EUR,Female,FMLE,3.58,2.44,5.05
2001,Tonga,TON,Western Pacific,WPR,Female,FMLE,3.59,2.23,5.45
2001,Lebanon,LBN,Eastern Mediterranean,EMR,Male,MLE,3.6,1.95,6.4
2001,Indonesia,IDN,South-East Asia,SEAR,Both sexes,BTSX,3.71,2.74,4.65
2001,Azerbaijan,AZE,Europe,EUR,Both sexes,BTSX,3.72,2.62,4.94
2001,South Sudan,SSD,Africa,AFR,Female,FMLE,3.73,1.99,6.35
2001,Egypt,EGY,Eastern Mediterranean,EMR,Both sexes,BTSX,3.75,1.82,6.87
2001,El Salvador,SLV,Americas,AMR,Female,FMLE,3.76,3.08,4.54
2001,Slovakia,SVK,Europe,EUR,Female,FMLE,3.82,3.06,4.7
2001,Sudan,SDN,Eastern Mediterranean,EMR,Female,FMLE,3.84,1.98,6.56
2001,Saudi Arabia,SAU,Eastern Mediterranean,EMR,Both sexes,BTSX,3.86,2.61,5.95
2001,Turkey,TUR,Europe,EUR,Both sexes,BTSX,3.87,2.5,5.68
2001,Tunisia,TUN,Eastern Mediterranean,EMR,Both sexes,BTSX,3.89,2.17,6.42
2001,Cameroon,CMR,Africa,AFR,Male,MLE,30.3,18.68,45.1
2001,Central African Republic,CAF,Africa,AFR,Both sexes,BTSX,30.74,16.71,50.39
2001,Ukraine,UKR,Europe,EUR,Both sexes,BTSX,31.21,27.42,35.22
2001,Gabon,GAB,Africa,AFR,Male,MLE,31.27,18.52,47.84
2001,Solomon Islands,SLB,Western Pacific,WPR,Male,MLE,31.48,13.59,50.93
2001,Moldova,MDA,Europe,EUR,Male,MLE,32.12,27.69,37.04
2001,Burundi,BDI,Africa,AFR,Male,MLE,32.19,19.7,49.27
2001,Cabo Verde,CPV,Africa,AFR,Male,MLE,33.06,20.52,48.83
2001,Finland,FIN,Europe,EUR,Male,MLE,33.56,30.13,37.17
2001,Congo Republic,COG,Africa,AFR,Male,MLE,34.13,20.1,52.41
2001,Zambia,ZMB,Africa,AFR,Male,MLE,34.35,21.83,51.73
2001,Rwanda,RWA,Africa,AFR,Male,MLE,34.68,21.22,52.38
2001,Kiribati,KIR,Western Pacific,WPR,Both sexes,BTSX,35.26,23.01,50.31
2001,Vanuatu,VUT,Western Pacific,WPR,Male,MLE,35.39,18.91,56.37
2001,Sri Lanka,LKA,South-East Asia,SEAR,Male,MLE,35.43,28.34,54.1
2001,Cote d'Ivoire,CIV,Africa,AFR,Male,MLE,35.99,22.69,54.09
2001,Mozambique,MOZ,Africa,AFR,Male,MLE,36.34,23.28,53.46
2001,Eritrea,ERI,Africa,AFR,Male,MLE,36.69,19.94,59.23
2001,Uganda,UGA,Africa,AFR,Male,MLE,37.7,22.45,61.0
2001,Mongolia,MNG,Western Pacific,WPR,Male,MLE,38.3,23.4,58.88
2001,Belarus,BLR,Europe,EUR,Both sexes,BTSX,38.33,33.49,43.39
2001,Kazakhstan,KAZ,Europe,EUR,Both sexes,BTSX,39.37,34.59,44.59
2001,Guyana,GUY,Americas,AMR,Both sexes,BTSX,39.86,30.38,66.0
2001,Argentina,ARG,Americas,AMR,Female,FMLE,4.0,3.38,4.68
2001,Malta,MLT,Europe,EUR,Female,FMLE,4.04,3.02,5.29
2001,Poland,POL,Europe,EUR,Female,FMLE,4.04,3.77,4.31
2001,United States,USA,Americas,AMR,Female,FMLE,4.07,3.89,4.23
2001,Macedonia,MKD,Europe,EUR,Female,FMLE,4.09,3.08,5.31
2001,Ireland,IRL,Europe,EUR,Female,FMLE,4.15,3.37,5.04
2001,Mexico,MEX,Americas,AMR,Both sexes,BTSX,4.16,3.94,8.8
2001,Antigua and Barbuda,ATG,Americas,AMR,Male,MLE,4.17,2.93,5.69
2001,Peru,PER,Americas,AMR,Male,MLE,4.33,2.75,5.85
2001,Jordan,JOR,Eastern Mediterranean,EMR,Male,MLE,4.35,2.82,6.39
2001,Guatemala,GTM,Americas,AMR,Female,FMLE,4.35,3.28,5.61
2001,Greece,GRC,Europe,EUR,Male,MLE,4.39,3.7,5.14
2001,Ecuador,ECU,Americas,AMR,Female,FMLE,4.43,3.53,5.47
2001,Papua New Guinea,PNG,Western Pacific,WPR,Male,MLE,4.56,2.58,8.32
2001,United Arab Emirates,ARE,Eastern Mediterranean,EMR,Female,FMLE,4.56,2.76,7.07
2001,Paraguay,PRY,Americas,AMR,Male,MLE,4.57,2.83,6.11
2001,Algeria,DZA,Africa,AFR,Both sexes,BTSX,4.58,2.43,7.86
2001,Bahamas,BHS,Americas,AMR,Male,MLE,4.67,3.46,6.15
2001,Albania,ALB,Europe,EUR,Both sexes,BTSX,4.74,3.24,6.15
2001,Dominican Republic,DOM,Americas,AMR,Both sexes,BTSX,4.75,3.3,6.7
2001,Mauritania,MRT,Africa,AFR,Female,FMLE,4.76,2.64,7.64
2001,Czech Republic,CZE,Europe,EUR,Female,FMLE,4.79,4.04,5.62
2001,Egypt,EGY,Eastern Mediterranean,EMR,Male,MLE,4.83,2.19,9.37
2001,Tajikistan,TJK,Europe,EUR,Both sexes,BTSX,4.83,3.44,6.65
2001,Myanmar,MMR,South-East Asia,SEAR,Both sexes,BTSX,4.86,2.65,7.76
2001,Cambodia,KHM,Western Pacific,WPR,Female,FMLE,4.86,2.87,7.81
2001,Australia,AUS,Western Pacific,WPR,Female,FMLE,4.86,4.22,5.54
2001,Kyrgyz Republic,KGZ,Europe,EUR,Female,FMLE,4.88,3.9,6.04
2001,Brazil,BRA,Americas,AMR,Both sexes,BTSX,4.88,4.52,8.1
2001,Uzbekistan,UZB,Europe,EUR,Female,FMLE,4.9,4.09,5.84
2001,Timor-Leste,TLS,South-East Asia,SEAR,Both sexes,BTSX,4.94,1.83,8.57
2001,Bolivia,BOL,Americas,AMR,Female,FMLE,4.95,2.75,8.38
2001,Bhutan,BTN,South-East Asia,SEAR,Female,FMLE,4.95,2.95,7.73
2001,Turkmenistan,TKM,Europe,EUR,Female,FMLE,4.95,3.96,6.1
2001,Vietnam,VNM,Western Pacific,WPR,Female,FMLE,4.98,3.12,7.59
2001,Lesotho,LSO,Africa,AFR,Both sexes,BTSX,40.41,16.03,73.68
2001,Hungary,HUN,Europe,EUR,Male,MLE,40.49,36.13,45.15
2001,Slovenia,SVN,Europe,EUR,Male,MLE,41.52,36.39,47.0
2001,Lithuania,LTU,Europe,EUR,Both sexes,BTSX,42.1,37.35,47.13
2001,"Micronesia, Fed. Sts.",FSM,Western Pacific,WPR,Male,MLE,42.38,23.88,63.11
2001,South Africa,ZAF,Africa,AFR,Male,MLE,43.16,30.76,53.79
2001,Suriname,SUR,Americas,AMR,Male,MLE,43.18,32.07,57.32
